video_name,question_id,question,answer,type
SGAUpoTMSnA,v_SGAUpoTMSnA_9,what is the gender of the person in white clothes,male,8
N5Dt3ycaun4,v_N5Dt3ycaun4_10,what is the gender of the person in white clothes,male,8
1494UwmvAJM,v_1494UwmvAJM_10,what is the gender of the person in white clothes,male,8
xizEiQZfJa4,v_xizEiQZfJa4_10,what is the gender of the person in white clothes,male,8
836UrVGw6GI,v_836UrVGw6GI_10,what is the gender of the person in white clothes,male,8
2UhbDOd43zU,v_2UhbDOd43zU_7,what is the gender of the person in white clothes,male,8
NDq29HQJVP0,v_NDq29HQJVP0_7,what is the gender of the person in white clothes,male,8
X52XHYKeLiE,v_X52XHYKeLiE_8,what is the gender of the person in white clothes,female,8
0jdSl5-lMpY,v_0jdSl5-lMpY_8,what is the gender of the person in white clothes,male,8
mnNgZ-D5cKc,v_mnNgZ-D5cKc_9,what is the gender of the person in white clothes,male,8
lUmjnFf7IPQ,v_lUmjnFf7IPQ_9,what is the gender of the person in white clothes,male,8
RgiVa9GMYxE,v_RgiVa9GMYxE_8,what is the gender of the person in white clothes,male,8
G25py7yEVyo,v_G25py7yEVyo_6,what is the gender of the person in white clothes,female,8
Es3PxD9oi4I,v_Es3PxD9oi4I_9,what is the gender of the person with a white hat,male,8
ZlVydB9uUe4,v_ZlVydB9uUe4_6,what is the gender of the person in a white shirt,male,8
QJ5xv6oj1sk,v_QJ5xv6oj1sk_6,what is the gender of the person in a white shirt,male,8
zqxzFxya6T8,v_zqxzFxya6T8_7,what is the gender of the person in a white shirt,male,8
ZBP_mLWROZU,v_ZBP_mLWROZU_7,what is the gender of the person in a white suit,female,8
qSP3_C7QWpU,v_qSP3_C7QWpU_6,what is the gender of the person in a white vest,male,8
1PNjVTM0Zto,v_1PNjVTM0Zto_9,what is the gender of the person in yellow clothes,female,8
gr53ih2aFkE,v_gr53ih2aFkE_7,what is the gender of the person in yellow clothes,female,8
zYjLA99koBk,v_zYjLA99koBk_8,what is the gender of the person in yellow clothes,female,8
WXH-Tj0-g4w,v_WXH-Tj0-g4w_6,what is the gender of the person in orange clothes,female,8
RlRrktN5iH4,v_RlRrktN5iH4_8,what is the gender of the person in black pants,female,8
QXN6odBnVmI,v_QXN6odBnVmI_10,what is the gender of the person in a black tshirt,male,8
Znb6Y9m_PsQ,v_Znb6Y9m_PsQ_6,what is the gender of the person in a black tshirt,female,8
ufrTSC3Dewg,v_ufrTSC3Dewg_8,what is the gender of the person in green clothes,male,8
uLsq6gQXQPM,v_uLsq6gQXQPM_7,what is the gender of the person in green clothes,male,8
i6wR9_tkg6A,v_i6wR9_tkg6A_7,what is the gender of the person in green clothes,male,8
2vrR_5u2buU,v_2vrR_5u2buU_8,what is the gender of the person in green pants,male,8
mixxaL3Bdv8,v_mixxaL3Bdv8_9,what is the gender of the person in orange clothes,male,8
mSR-HpiJ0No,v_mSR-HpiJ0No_6,what is the gender of the person in red clothes,female,8
x6pYeqq3O08,v_x6pYeqq3O08_6,what is the gender of the person in red clothes,female,8
i8hNrK3r_MY,v_i8hNrK3r_MY_6,what is the gender of the person in red clothes,male,8
Co_cpZWbzFk,v_Co_cpZWbzFk_9,what is the gender of the person in red clothes,male,8
H0dG_1Vgw4Q,v_H0dG_1Vgw4Q_7,what is the gender of the person in a blue tshirt,male,8
qgUHRwC3194,v_qgUHRwC3194_6,what is the gender of the person in a white tshirt,male,8
ZLG1Exv8HrY,v_ZLG1Exv8HrY_6,what is the gender of the person in a white tshirt,male,8
P8S8PIyPXxY,v_P8S8PIyPXxY_10,what is the gender of the person in yellow pants,female,8
JbW8efAOOt0,v_JbW8efAOOt0_8,what is the gender of the person in a hat,male,8
IYLJU87AkOg,v_IYLJU87AkOg_7,what is the gender of the person in a hat,male,8
2bQx5igckJc,v_2bQx5igckJc_7,what is the gender of the person with blond hair,female,8
45hcc_VI4t4,v_45hcc_VI4t4_9,what is the gender of the person with blond hair,female,8
6LsvBNqJuJY,v_6LsvBNqJuJY_9,what is the gender of the tattooist,male,8
_jIXs7AFTxw,v__jIXs7AFTxw_8,what is the gender of the person in white,male,8
H_IfIsKQ3Zw,v_H_IfIsKQ3Zw_7,what is the gender of all the people in the video,male,8
i5qTK0mInTc,v_i5qTK0mInTc_7,what is the gender of all the people in the video,female,8
4LoAbHdHWqM,v_4LoAbHdHWqM_6,what is the gender of the person in the video,male,8
1QIUV7WYKXg,v_1QIUV7WYKXg_8,what is the gender of the athlete,male,8
tzP0lKSUv_o,v_tzP0lKSUv_o_8,what is the gender of the athlete,male,8
rMj2JWNJzkw,v_rMj2JWNJzkw_8,what is the gender of the athlete,male,8
M2Y2Cw2kwDo,v_M2Y2Cw2kwDo_9,what is the gender of the athlete,male,8
s6fEIuHPJ4Y,v_s6fEIuHPJ4Y_8,what is the gender of the athlete,male,8
Jix3poZOeZA,v_Jix3poZOeZA_8,what is the gender of the athlete,male,8
svNcNLEPKMc,v_svNcNLEPKMc_9,what is the gender of the athlete,female,8
snhPrCNubYA,v_snhPrCNubYA_9,what is the gender of the athlete,male,8
St1RRi-aeNM,v_St1RRi-aeNM_9,what is the gender of the athlete,female,8
JvPVYSb_5o8,v_JvPVYSb_5o8_8,what is the gender of the athlete,male,8
jEOtcfk220s,v_jEOtcfk220s_8,what is the gender of the athlete in the video,female,8
4LpqPUWHH5k,v_4LpqPUWHH5k_6,what is the gender of the athlete in the video,female,8
5dN-MpXG9OE,v_5dN-MpXG9OE_8,what is the gender of the athlete in the video,female,8
jibbgUBuuSA,v_jibbgUBuuSA_8,what is the gender of the athlete in the video,male,8
2-AMrzL7V-U,v_2-AMrzL7V-U_8,what is the gender of the athlete in the video,male,8
rsU73H6VyG8,v_rsU73H6VyG8_8,what is the gender of the athlete holding a pole,male,8
vHnZ3NrZER0,v_vHnZ3NrZER0_7,what is the gender of the person in black clothes,female,8
VJh9W3Gcpmo,v_VJh9W3Gcpmo_7,what is the gender of the person in red clothes,male,8
Vhn4SuPhu-0,v_Vhn4SuPhu-0_7,what is the gender of the person in white clothes,male,8
Zt9qvbUnNhc,v_Zt9qvbUnNhc_6,what is the gender of the person in red shorts,male,8
lOZ9bfzq89o,v_lOZ9bfzq89o_9,what is the gender of the athlete in green clothes,female,8
JcAAwYpJhm8,v_JcAAwYpJhm8_8,what is the gender of the kid,female,8
MAYrBia9Xnw,v_MAYrBia9Xnw_9,what is the gender of the kid,male,8
teffBaLEZQg,v_teffBaLEZQg_7,what is the gender of the dancer in the video,male,8
JGPhQX97OSE,v_JGPhQX97OSE_8,what is the gender of the drummer,male,8
wh6P2C2avqc,v_wh6P2C2avqc_7,what is the gender of the person,female,8
VvsYrfEvvUw,v_VvsYrfEvvUw_8,what is the gender of the person,male,8
StGxFfLiYNU,v_StGxFfLiYNU_9,what is the gender of the first person,male,8
jbCQY7V7O1s,v_jbCQY7V7O1s_8,what is the gender of the first person,female,8
3oy4P1gyU4k,v_3oy4P1gyU4k_6,what is the gender of the first person in the video,male,8
jt-Vnap5KP4,v_jt-Vnap5KP4_6,what is the gender of the old person in the video,male,8
1vTHJMMPZN0,v_1vTHJMMPZN0_8,what is the gender of the owner of the dog,male,8
_kmjpSZb3OI,v__kmjpSZb3OI_8,what is the gender of the person in black,male,8
0e5zwJywyqk,v_0e5zwJywyqk_7,what is the gender of the person in gray clothes,male,8
MDsJa6Yitwc,v_MDsJa6Yitwc_9,what is the gender of the person in gray clothes,male,8
hGPCJb2g1tQ,v_hGPCJb2g1tQ_8,what is the gender of the person in gray clothes,male,8
1dDAcUliXrQ,v_1dDAcUliXrQ_9,what is the gender of the person in the video,female,8
R-hsYQNtnn0,v_R-hsYQNtnn0_8,what is the gender of the person playing the game,male,8
k3WPc9HmtLM,v_k3WPc9HmtLM_8,what is the gender of the sitting person at the beginning,female,8
3nSOFmmA7FU,v_3nSOFmmA7FU_8,what is the gender of the person playing the hula hoop,female,8
nkWMBJC2Qec,v_nkWMBJC2Qec_6,what is the gender of the person in black,female,8
mXqmRAUsn9U,v_mXqmRAUsn9U_10,what is the gender of the person in blue,male,8
-YwrMtiqHKg,v_-YwrMtiqHKg_9,what is the gender of the person in the video,female,8
uw9x69DT8_g,v_uw9x69DT8_g_9,what is the gender of the person in the video,male,8
Of2Umm79Kxg,v_Of2Umm79Kxg_10,what is the gender of the person in the video,male,8
PJ7HOHdOdy4,v_PJ7HOHdOdy4_8,what is the gender of the person in the video,male,8
yUvSujxnFE0,v_yUvSujxnFE0_10,what is the gender of the person in the video,male,8
K5jY2chByPw,v_K5jY2chByPw_8,what is the gender of the person in the video,female,8
sH_716hH_rY,v_sH_716hH_rY_9,what is the gender of the person in the video,female,8
nDM4E9CD_y0,v_nDM4E9CD_y0_8,what is the gender of the person in the video,female,8
Z2gpcqXWNek,v_Z2gpcqXWNek_10,what is the gender of the person in the video,female,8
uLphvdhunTY,v_uLphvdhunTY_7,what is the gender of the person in the video,female,8
U2cCOj3LiAA,v_U2cCOj3LiAA_7,what is the gender of the person in the video,male,8
z6pmp8TrAVo,v_z6pmp8TrAVo_10,what is the gender of the person in the video,male,8
Ar6TcWqwK-A,v_Ar6TcWqwK-A_9,what is the gender of the person in the video,female,8
uJ4OZfCjViM,v_uJ4OZfCjViM_7,what is the gender of the person in the video,male,8
0q9yZPTBbus,v_0q9yZPTBbus_8,what is the gender of the person in the video,female,8
4MwnHtlaEUY,v_4MwnHtlaEUY_8,what is the gender of the person in the video,male,8
6JZVpl2S2Mg,v_6JZVpl2S2Mg_9,what is the gender of the person in the video,female,8
0xBP-TSsqb0,v_0xBP-TSsqb0_8,what is the gender of the person in the video,male,8
T0nCDJuikuA,v_T0nCDJuikuA_9,what is the gender of the person in the video,female,8
HPKHDze6XfA,v_HPKHDze6XfA_8,what is the gender of the person in the video,male,8
uM7QSskmloo,v_uM7QSskmloo_8,what is the gender of the person in the video,male,8
T3mcQnlsmq4,v_T3mcQnlsmq4_9,what is the gender of the person in the video,female,8
TnP6coXzbLY,v_TnP6coXzbLY_7,what is the gender of the person in the video,male,8
tgPD2SZo_DY,v_tgPD2SZo_DY_7,what is the gender of the person in the video,female,8
04qggWACGWk,v_04qggWACGWk_6,what is the gender of the person in the video,female,8
ngMxE3CnGVg,v_ngMxE3CnGVg_7,what is the gender of the person in the video,female,8
lU6DMCif3eE,v_lU6DMCif3eE_8,what is the gender of the person in the video,male,8
udSHsodv3gY,v_udSHsodv3gY_9,what is the gender of the person in the video,female,8
Uae2MWoldTU,v_Uae2MWoldTU_7,what is the gender of the person in the video,male,8
v0azz4XzW_s,v_v0azz4XzW_s_8,what is the gender of the person in the video,male,8
hxErUs42bBI,v_hxErUs42bBI_8,what is the gender of the person in the video,male,8
HTYzbAFUghU,v_HTYzbAFUghU_7,what is the gender of the person in the video,male,8
diY-XBT5cD4,v_diY-XBT5cD4_8,what is the gender of the person in the video,male,8
H9PaZiWLgXU,v_H9PaZiWLgXU_8,what is the gender of the person in yellow,male,8
H_JLBvfP88U,v_H_JLBvfP88U_7,what is the gender of the person in yellow,male,8
hIYN8cC3pEA,v_hIYN8cC3pEA_8,what is the gender of the jumping person,male,8
HDt5z5Y0opo,v_HDt5z5Y0opo_9,what is the gender of the person performing on the stage,male,8
4LF0hL-mgks,v_4LF0hL-mgks_6,what is the gender of the person at the beginning of the video,female,8
hQqoh0YxJYs,v_hQqoh0YxJYs_7,what is the gender of the person in yellow,male,8
QIUxLD27NuI,v_QIUxLD27NuI_7,what is the gender of the person in yellow,male,8
mxn6WcmdNpA,v_mxn6WcmdNpA_10,what is the gender of the person in yellow,female,8
Nc9yr4urskA,v_Nc9yr4urskA_9,what is the gender of the person in yellow,male,8
98ukqD62X5s,v_98ukqD62X5s_10,what is the gender of the person in yellow,male,8
HQVSLlKhupk,v_HQVSLlKhupk_7,what is the gender of the person playing football,male,8
SjlILJ2st-I,v_SjlILJ2st-I_9,what is the gender of the referee,male,8
LWt2FuU0uC4,v_LWt2FuU0uC4_9,what is the gender of the referee,male,8
LzPppxSWYNY,v_LzPppxSWYNY_9,what is the gender of the referee,male,8
RtF6TGqwa7Y,v_RtF6TGqwa7Y_8,what is the gender of the sitting person,female,8
rSGboODhu04,v_rSGboODhu04_8,what is the gender of the standing person,female,8
RXDVJlb97OI,v_RXDVJlb97OI_8,what is the gender of the standing person,female,8
kD_EJjQCLoY,v_kD_EJjQCLoY_8,what is the gender of the standing person,male,8
JY9oOSfjj_E,v_JY9oOSfjj_E_8,what is the gender of the standing person,male,8
uktUeF3Fy7o,v_uktUeF3Fy7o_8,what is the gender of the surfer in the video,female,8
TtewPltwuXw,v_TtewPltwuXw_7,what is the gender of the two person in the video,male,8
w10Nr_wOh8g,v_w10Nr_wOh8g_10,what is the gender of the person putting up wallpapers,male,8
bYNQ0GrCt64,v_bYNQ0GrCt64_7,what is the gender of the weightlifter ,male,8
tRFK1BMKaRo,v_tRFK1BMKaRo_8,what is the gender of the weightlifter ,female,8
YvPoAOrjX5I,v_YvPoAOrjX5I_9,what is the shape of the tennis ball in the video,circular,8
_SJOVswvGRc,v__SJOVswvGRc_7,what is the shape of the ball in the video,circular,8
yUvSujxnFE0,v_yUvSujxnFE0_9,what is the shape of the ball in the video,circular,5
ojTFTIwsa_c,v_ojTFTIwsa_c_10,what is the shape of the barrel in the video,cylinder,5
Woelo4XJkHE,v_Woelo4XJkHE_10,what is the shape of the cup ,circular,8
nc_NMp3vAH0,v_nc_NMp3vAH0_8,what is the shape of the curling ,circular,5
vzUeFzhVYLg,v_vzUeFzhVYLg_9,what is the shape of the platform ,trapezoid,5
woI_zP55qWo,v_woI_zP55qWo_9,what is the shape of the platform ,square,8
OUxgs_QlPHE,v_OUxgs_QlPHE_7,what is the shape of the diving board ,rectangle,8
1494UwmvAJM,v_1494UwmvAJM_7,what is the shape of the table,circular,8
n9EdHGz7ArI,v_n9EdHGz7ArI_7,what is the shape of the table,square,8
VZ5R9goklpo,v_VZ5R9goklpo_9,what is the shape of the table,square,8
chmegNbBTNc,v_chmegNbBTNc_7,what is the shape of the table,rectangle,8
Ye_uVlSo1HI,v_Ye_uVlSo1HI_6,what is the shape of the table in the video,rectangle,8
Z6b4oFjIznU,v_Z6b4oFjIznU_9,what is the shape of the sponge cushion in the video,rectangle,8
AjizhJc_reI,v_AjizhJc_reI_10,what kind of hat does the person in red wear,t shirt,5
-CqVpCRxwTY,v_-CqVpCRxwTY_9,what is the hairstyle of the woman in the video,long,8
3dWw9GLcOeA,v_3dWw9GLcOeA_4,what is the top of the roof,snow,1
qiupddjDHDg,v_qiupddjDHDg_4,what is the under the person in a blue coat,roof,1
QXN6odBnVmI,v_QXN6odBnVmI_4,what is the under the person in a white shirt,chair,1
QJ5xv6oj1sk,v_QJ5xv6oj1sk_4,what is the under the person in a white shirt,grassland,1
SidTquTAtyk,v_SidTquTAtyk_4,what is the under the person in black clothes,grassland,1
aGvpDyMNATI,v_aGvpDyMNATI_4,what is the under the person in black clothes,runway,1
aH39BSM0-Ag,v_aH39BSM0-Ag_4,what is the under the person in gray clothes,chair,1
75Tc1nPmZFQ,v_75Tc1nPmZFQ_4,what is the under the person in red clothes,sand,1
m73Cod-PmMQ,v_m73Cod-PmMQ_4,what is the under the person in red clothes,chair,1
4uKoAk5NCkI,v_4uKoAk5NCkI_4,what is the under the person in the video,pads,1
5dN-MpXG9OE,v_5dN-MpXG9OE_4,what is the under the athlete in the video,balance beam,1
hGPCJb2g1tQ,v_hGPCJb2g1tQ_1,what happed in the video,introduction equipment,0
DHjoAOus3xM,v_DHjoAOus3xM_9,what is the weather in the video,clear,8
mkGUacg0GRc,v_mkGUacg0GRc_6,what is the weather in the video,sunny,8
mMm1LfVb8Pg,v_mMm1LfVb8Pg_10,what is the weather in the video,sunny,8
4YF9R3Sz2bA,v_4YF9R3Sz2bA_9,what is the weather in the video,sunny,8
uWfQcDvel84,v_uWfQcDvel84_10,what is the weather in the video,sunny,8
6G8m-vsGTA8,v_6G8m-vsGTA8_9,what is the weather in the video,sunny,8
EDDbcCBnTQM,v_EDDbcCBnTQM_10,what is the weather in the video,sunny,8
stdtUoog49I,v_stdtUoog49I_10,what is the weather in the video,sunny,8
m73Cod-PmMQ,v_m73Cod-PmMQ_7,what is the weather in the video,snow,8
6H0D8VaIli0,v_6H0D8VaIli0_9,what is the weather in the video,sunny,8
GjcRJzPjbRI,v_GjcRJzPjbRI_8,what is the weather like in the video,sunny,8
Erje-PwY9hE,v_Erje-PwY9hE_6,what is the weather like in the video,sunny,8
fe4r2-Y8k1U,v_fe4r2-Y8k1U_10,what is the weather outdoors,sunny,8
DIVaPURJHPo,v_DIVaPURJHPo_1,what is the woman in a white coat doing,rope skipping,0
VFC-V06hVj0,v_VFC-V06hVj0_1,what is the woman in a hat doing,ride camel,0
xuvp0jKMqRU,v_xuvp0jKMqRU_1,what is the woman in red clothes doing,preside over program,0
FFMugev85IY,v_FFMugev85IY_1,what is the woman in a red coat doing,hand drums,0
Db9VWkgMpbE,v_Db9VWkgMpbE_4,what's in front of the woman in the video,fitness equipment,1
8AUTKSqcmiM,v_8AUTKSqcmiM_1,what is the woman with a white hat doing,archery,0
nbHBjdE8oNo,v_nbHBjdE8oNo_8,what is the relationship of the people in the video,relatives,8
li_mry59KCM,v_li_mry59KCM_1,what is this person doing,in repair,0
laU1Hvm5Dis,v_laU1Hvm5Dis_1,what is this person doing,practice ball,0
lfbspF18Wrw,v_lfbspF18Wrw_1,what is this person doing,make biscuits,0
6JZVpl2S2Mg,v_6JZVpl2S2Mg_10,what is this video about,how to wear contact lenses,8
rnI9vGr5V1k,v_rnI9vGr5V1k_10,what is this video about,introduction of cutting tools,8
kD_EJjQCLoY,v_kD_EJjQCLoY_10,what is this video about,how to set up cars,8
3oy4P1gyU4k,v_3oy4P1gyU4k_9,what is this video about,billiard game,5
kpOAGEYHts8,v_kpOAGEYHts8_1,what is this woman doing,rules of playing cards,0
kkji9hespu0,v_kkji9hespu0_1,what is this woman doing,food program,0
_CIoHeD7KQc,v__CIoHeD7KQc_4,what is under the person in the video,chair,1
12Nafz_Yet4,v_12Nafz_Yet4_4,what is under the person in black clothes,yoga mat,1
RlRrktN5iH4,v_RlRrktN5iH4_4,what is under the person in black pants,blanket,1
PBYg9ekd86w,v_PBYg9ekd86w_4,what is under the cup,coaster,1
XI7qJHE61zo,v_XI7qJHE61zo_4,what is under the feet of the person in blue,floor,1
XCfrjEJkl3M,v_XCfrjEJkl3M_4,what is under the feet of the person in red,board,1
a_EqAwUOxpM,v_a_EqAwUOxpM_4,what is under the hand of the person in the video,paper,1
a2IvS0xbNGQ,v_a2IvS0xbNGQ_4,what is under the person in orange clothes,grassland,1
nnEPsdA0080,v_nnEPsdA0080_4,what is under the person in white clothes,lake,1
gkwLhml3mnA,v_gkwLhml3mnA_4,what is under the person in white clothes,stage,1
836UrVGw6GI,v_836UrVGw6GI_4,what is under the person in white clothes,skate,1
1PNjVTM0Zto,v_1PNjVTM0Zto_4,what is under the person in yellow clothes,inverted reflection in water,1
98ukqD62X5s,v_98ukqD62X5s_4,what is under the person in yellow clothes,rubber runway,1
zYjLA99koBk,v_zYjLA99koBk_4,what is under the person in yellow clothes,hovercraft,1
rSGboODhu04,v_rSGboODhu04_9,what does standing person wear on the neck,necklace,5
nvcMYiZhUuo,v_nvcMYiZhUuo_10,what kind of animal is in the video,dog,5
X52XHYKeLiE,v_X52XHYKeLiE_7,what kind of animal is in the video,horse,5
oT6WUU8-dgs,v_oT6WUU8-dgs_6,what kind of animal is in the video,dog,5
W9H2qVnIWXs,v_W9H2qVnIWXs_6,what kind of dog is it in the video,labrador,8
3uaQ0cULMgc,v_3uaQ0cULMgc_6,what hairstyle is the person in the video,short,8
-YwrMtiqHKg,v_-YwrMtiqHKg_8,what is the material of the bowl in the video,glass,5
3uaQ0cULMgc,v_3uaQ0cULMgc_9,what kind of pants does the person wear in the video ,blue jeans,5
_jIXs7AFTxw,v__jIXs7AFTxw_6,what kind of pants does the person in white wear,jeans,5
40BPDWojssc,v_40BPDWojssc_8,what color of shoes does the person in black wear,leather shoes,5
pop8YCGQpWk,v_pop8YCGQpWk_10,what kind of sport is this activity,jump,8
Pr5K2Jh2X94,v_Pr5K2Jh2X94_9,what kind of sport is this activity,jumping project,8
4_jDgRsOGvY,v_4_jDgRsOGvY_8,what kind of pants does the person in black clothes wear,jeans,5
mV07bEBkIcM,v_mV07bEBkIcM_10,what kind of pants does the person in black clothes wear,black,4
30hcRe-5_3M,v_30hcRe-5_3M_7,what color of pants does the person in white clothes wear,black,4
XI7qJHE61zo,v_XI7qJHE61zo_7,what kind of pants does the person in blue clothes wear,jeans,8
mXqmRAUsn9U,v_mXqmRAUsn9U_8,what kind of pants does the person in blue clothes wear,jeans,5
YHqFNnhaFAY,v_YHqFNnhaFAY_10,what kind of pants does the person in red clothes wear,jeans,5
3dWw9GLcOeA,v_3dWw9GLcOeA_7,what season does video occur,winter,8
aGvpDyMNATI,v_aGvpDyMNATI_8,what kind of shoes does the person in black clothes wear,gym shoes,5
